date,AAPL,GE,AMD,WMT,BAC,T,XOM,RRC,BBY,PFE,JPM
08/02/1999,0.912682,17.749857,8.5625,30.647131,14.579287,21.039183,21.226961,1.492093,13.905749,23.513472,27.65012
09/02/1999,0.899083,17.46558,8.375,29.458904,14.518537,21.346321,21.08095,1.413565,14.155177,22.417221,27.224735
10/02/1999,0.926282,17.818079,8.3125,29.032928,14.974142,21.295141,21.190458,1.374296,13.469241,22.805799,27.626495
11/02/1999,0.958014,18.193319,8.59375,30.781639,15.779042,21.397514,20.551638,1.335037,14.976217,23.840393,28.784491
12/02/1999,0.911171,17.761225,8.78125,30.265991,15.277873,20.808828,20.277864,1.335037,14.550107,23.413063,28.004606
16/02/1999,0.926282,18.011389,8.53125,31.409361,15.703109,20.834421,20.022335,1.335037,14.768354,23.536762,29.375286
17/02/1999,0.89455,18.068237,8.5,30.512606,15.763857,20.885612,20.040585,1.256499,14.259107,23.39057,29.209877
18/02/1999,0.870373,18.307034,8.5625,30.624702,16.022028,21.448711,20.113598,1.256499,14.14478,23.592987,28.831749
19/02/1999,0.899083,18.261538,8.8125,30.400507,15.779042,21.16716,20.00408,1.374296,14.279889,23.086945,28.760859
22/02/1999,0.929304,18.921055,9.65625,31.656006,15.946098,22.34454,19.912828,1.413565,14.965824,23.930349,30.627838
23/02/1999,0.929304,18.739117,9.375,31.386978,16.265017,21.371923,19.785065,1.452833,15.828437,24.087795,30.958668
24/02/1999,0.905127,18.37525,9.28125,30.333258,15.536056,22.11418,19.816978,1.374296,15.776472,23.840393,29.800688
25/02/1999,0.893039,18.261538,9.0625,30.490187,15.703109,21.551081,19.657297,1.413565,15.527039,23.548008,30.060637
26/02/1999,0.841662,18.250177,8.9375,30.89374,15.87016,21.653465,19.438271,1.21724,15.423115,23.739176,30.107906
01/03/1999,0.815974,18.363884,9.15625,30.804054,16.325762,21.269539,19.036736,1.17797,14.716391,23.952845,30.533287
02/03/1999,0.837129,18.068237,9.25,30.647131,16.46244,21.243952,18.927216,1.256499,15.516645,23.930349,30.367876
03/03/1999,0.826552,17.965908,9.0625,31.342121,16.560951,20.092159,19.182749,1.335037,15.599787,23.671711,30.509653
04/03/1999,0.808419,18.480841,9.25,32.059544,16.314686,20.220144,19.803312,1.413565,15.464688,23.907866,31.525867
05/03/1999,0.802375,19.066988,9.21875,33.449532,16.961115,21.218353,20.350872,1.413565,15.298395,24.571342,32.849285
08/03/1999,0.831085,19.273869,9.46875,33.516785,16.776421,21.013588,20.715908,1.60989,16.389652,25.111132,32.447536
09/03/1999,0.825041,19.492229,8.75,33.718563,17.299728,21.295141,20.42388,1.60989,16.441616,24.942446,33.251041
10/03/1999,0.787264,19.446262,8.6875,33.561638,17.607555,21.16716,21.409487,1.766956,16.3169,25.122375,33.629173
11/03/1999,0.778198,19.687622,8.5,34.189354,17.761459,21.832638,21.829271,1.649159,16.514366,25.302298,33.345562
12/03/1999,0.802375,19.745085,8.25,34.570477,17.792244,21.730246,21.591997,1.766956,16.670261,25.257328,33.274681
15/03/1999,0.82353,20.250772,8.15625,34.705002,18.161629,21.781435,21.518984,1.806225,17.085985,25.336042,32.991085
16/03/1999,0.858284,20.227789,8.5,34.435986,17.82303,21.858225,21.354731,1.649159,17.66798,25.549707,32.06942
17/03/1999,0.82353,19.940458,8.4375,34.642658,17.407463,21.039183,21.719759,1.531362,17.636799,25.234821,31.147738
18/03/1999,0.858284,20.227789,8.28125,35.294186,18.207808,21.346321,21.811026,1.531362,18.208424,25.729626,31.714926
19/03/1999,0.80993,20.595566,8.03125,34.058567,17.607555,20.885612,21.336472,1.806225,16.753414,25.324789,31.195009
22/03/1999,0.847707,20.296753,8.03125,33.541824,17.853807,20.655249,21.537249,1.884753,16.545549,25.740873,30.958668
23/03/1999,0.797842,19.595671,7.84375,32.530861,16.991905,19.8874,21.245211,1.727687,15.963541,25.054901,30.084272
24/03/1999,0.814463,19.630154,7.875,31.991686,16.776421,20.322512,20.715908,1.766956,15.173683,24.852497,30.013391
25/03/1999,0.817485,19.951962,8.0625,33.025105,17.207382,19.912998,20.861917,1.815959,16.524767,24.785006,30.816895
26/03/1999,0.803886,19.825535,8,32.912766,17.207382,19.452282,20.898426,2.013342,16.587122,24.290213,30.438766
29/03/1999,0.855262,20.595566,7.9375,34.148411,17.576763,19.785023,21.31822,2.210725,17.25227,25.369781,31.100485
30/03/1999,0.867351,20.83692,7.875,34.148411,17.484419,19.042755,20.825428,2.092294,16.628693,25.583443,30.982317
31/03/1999,0.868862,20.34272,7.75,33.137455,17.392075,19.324306,20.606394,2.210725,17.293842,24.964945,30.769623
01/04/1999,0.871884,20.526608,7.8125,33.519371,16.991905,20.373713,20.478628,1.973861,17.085985,25.111132,30.241915
05/04/1999,0.896061,21.078278,7.84375,34.283203,17.63833,20.808828,21.08095,2.052821,17.314631,25.61717,30.003788
06/04/1999,0.918727,20.83692,7.875,34.395542,17.145821,20.732042,21.226961,1.93439,18.104488,25.223589,30.194292
07/04/1999,0.897572,21.055283,8.09375,35.04705,17.97694,21.475342,21.372976,1.618566,17.66798,25.099878,32.146908
08/04/1999,0.891528,20.940353,7.78125,36.754475,18.438679,21.80969,21.683262,1.500134,17.584848,25.628433,33.480412
09/04/1999,0.888505,20.630041,7.8125,36.934208,18.315536,21.372465,21.811026,1.697526,17.875839,26.269415,32.599346
12/04/1999,0.876417,21.423063,7.53125,37.698059,18.469454,22.19548,22.030045,1.658046,18.644924,27.011623,33.099419
13/04/1999,0.837129,21.503523,7.5,37.58572,18.115463,21.475342,21.957041,1.658046,18.395483,26.865425,33.289909
14/04/1999,0.859038,20.974838,7.375,35.451435,17.746071,21.192434,21.66501,1.736997,17.730339,26.022013,32.908901
15/04/1999,0.864329,20.687504,8.1875,35.136921,17.715282,20.986681,22.65061,1.697526,17.106764,23.39057,32.599346
16/04/1999,0.856773,20.457653,8.1875,34.148411,17.97694,21.475342,23.344187,1.89491,17.356197,22.862036,32.789841
19/04/1999,0.818996,19.262373,7.96875,32.261265,17.669117,21.783972,24.019499,2.013342,15.215248,21.220198,32.385025
20/04/1999,0.82353,20.101366,8,34.32814,18.069281,22.478384,23.581463,1.973861,16.878119,21.366388,31.623039
21/04/1999,0.831085,20.882906,8.40625,35.04705,18.038498,23.429983,22.906136,2.171255,17.709555,22.198553,31.789721
22/04/1999,0.879439,20.825432,8.46875,35.990616,18.284771,23.327087,23.052143,2.447588,17.460127,23.086945,32.67078
23/04/1999,0.947437,20.756472,8.5625,36.619678,18.2232,22.864172,22.869631,2.368637,16.961266,22.850784,32.432663
26/04/1999,0.989747,20.871407,8.375,36.619678,17.730677,22.55554,22.687109,2.329156,16.961266,22.266029,31.480158
27/04/1999,1.106099,20.687504,8.34375,36.484886,18.346325,22.658419,22.851372,2.368637,17.480915,21.79372,32.599346
28/04/1999,1.0653,20.503626,8.1875,35.361572,18.130857,22.838455,23.800478,2.487069,16.794983,21.231447,31.861164
29/04/1999,1.039612,19.791054,8.25,33.699078,17.97694,22.941322,24.676569,2.487069,16.212967,20.860342,31.9564
30/04/1999,1.112143,19.377298,8.25,33.070049,17.622936,22.941322,24.256781,3.158181,15.83883,20.702917,31.432531
03/05/1999,1.198273,19.423277,8.21875,33.159897,17.8846,22.529814,25.132854,3.237141,16.462406,20.950302,31.527782
04/05/1999,1.124231,19.29685,8.3125,31.63221,17.345896,22.452658,25.242382,3.158181,16.025902,20.545465,31.33729
05/05/1999,1.13632,20.0439,8.65625,32.396061,17.469027,22.504097,24.767826,3.000277,15.693324,21.411377,30.551466
06/05/1999,1.075877,19.905977,8.65625,30.823421,17.11503,22.015446,24.056011,2.881846,15.40233,20.99288,29.55134
07/05/1999,1.109121,20.216295,8.8125,32.171413,17.315125,22.298355,24.22027,2.763413,15.506259,21.162531,29.860912
10/05/1999,1.09401,19.997929,9.34375,32.485924,17.022686,21.783972,24.296219,2.802884,15.298395,20.687475,30.099043
11/05/1999,1.081921,20.400185,9.75,34.013615,16.991905,21.706818,24.075014,2.802884,15.942758,20.721413,30.480021
12/05/1999,1.124231,20.262264,9.75,33.474442,16.945724,21.93828,23.319212,2.644982,16.3169,20.947622,31.361095
13/05/1999,1.116676,20.101366,9.15625,33.788956,17.407463,21.886841,23.411379,2.802884,15.797258,21.320881,32.004044
14/05/1999,1.072855,19.480738,9.375,33.33963,16.884163,21.835409,23.227049,2.842365,15.256824,20.483883,30.122839
17/05/1999,1.072855,19.538208,9.4375,32.845375,16.884163,21.501059,23.300776,2.605501,14.820324,20.744034,29.956158
18/05/1999,1.09401,19.170425,9.6875,33.384571,16.807211,20.858091,22.932104,2.566021,14.861896,20.551748,30.003788
19/05/1999,1.092499,19.860012,10.8125,32.845375,17.053467,21.089558,23.208605,2.566021,14.945039,20.438641,30.551466
20/05/1999,1.027523,19.572685,10.1875,31.991686,16.76103,21.398188,23.595728,2.644982,15.880405,20.404703,30.551466
21/05/1999,1.062278,19.147438,10.25,31.093039,16.607119,20.755217,24.406822,2.723933,15.360755,19.952278,30.075235
24/05/1999,1.013923,19.032511,9.53125,30.778513,16.160786,20.960955,23.485117,2.881846,14.674822,19.228384,28.908398
25/05/1999,1.003346,18.825644,9.21875,30.463968,15.45278,20.780933,23.651024,2.802884,13.677101,18.481871,28.122593
26/05/1999,1.0653,18.963549,9.65625,30.868362,16.253122,21.346754,24.167183,3.000277,14.529315,18.278271,28.717899
27/05/1999,1.051701,18.515322,9.4375,29.565346,15.391218,20.678047,23.245483,3.039748,14.279889,18.798578,27.717777
28/05/1999,1.0653,18.699211,9.25,30.6437,15.929909,21.03812,23.558855,3.039748,15.132109,19.364119,27.574903
01/06/1999,1.083433,18.860111,9.28125,31.227816,15.606688,21.346754,23.227049,2.960797,15.589401,19.251003,27.479652
02/06/1999,1.125742,18.768166,9.25,31.901823,15.800292,21.295309,23.66946,2.842365,15.921977,19.228384,27.074835
03/06/1999,1.146897,18.91758,8.90625,32.710587,16.065714,21.321028,23.577297,2.921315,18.395483,19.635569,27.289162
04/06/1999,1.163519,19.285351,8.96875,33.070049,16.20623,22.092594,23.798504,3.000277,19.289284,20.834518,28.313097
07/06/1999,1.183163,19.204906,8.96875,32.890312,16.549715,22.221193,23.853807,2.960797,18.665693,20.088003,29.241793
08/06/1999,1.152942,18.825644,8.84375,31.901823,16.471645,22.632698,23.540419,3.039748,18.728065,20.088003,28.527412
09/06/1999,1.171074,18.883099,8.71875,31.722086,16.549715,22.658419,23.632597,3.158181,18.187634,18.990862,28.122593
10/06/1999,1.163519,18.57279,8.6875,31.003164,16.534103,22.632698,23.485117,3.000277,17.938202,18.018126,27.860655
11/06/1999,1.12272,18.635986,8.40625,30.688637,16.744856,22.221193,23.282339,3.128639,17.855057,17.644875,27.908272
14/06/1999,1.098543,19.078474,8.46875,31.003164,16.440416,22.478384,23.92754,3.168236,17.543264,17.215059,28.098783
15/06/1999,1.113654,19.158932,9.15625,30.553843,16.815132,22.55554,24.222485,3.207841,17.938202,17.656179,28.622656
16/06/1999,1.158986,19.641644,9.125,31.939386,17.408428,22.581257,23.761633,3.207841,18.790417,17.938953,30.622896
17/06/1999,1.121209,19.940458,9.1875,31.399565,17.923645,22.632698,23.964405,3.247448,19.746572,18.176479,30.265726
18/06/1999,1.139342,19.779556,9.375,31.489532,18.079779,22.709858,23.706326,3.76228,19.954432,18.018126,30.527672
21/06/1999,1.124231,19.411785,9.59375,32.434216,17.908037,22.658419,23.079561,3.722684,19.767365,17.644875,31.813543
22/06/1999,1.097032,19.469252,9.625,32.344257,17.923645,22.298355,22.710888,3.76228,20.203865,17.791912,31.146793
23/06/1999,1.056233,19.457756,9.09375,31.939386,17.627005,21.912573,23.042698,3.999897,21.056082,17.85977,30.575272
24/06/1999,1.02299,19.630154,8.53125,31.174644,17.236685,21.295309,22.563414,4.118706,21.284729,18.346144,30.480021
25/06/1999,1.019968,19.204906,8.625,31.264595,17.580164,21.578218,22.471243,4.118706,21.097658,18.35745,30.932474
28/06/1999,1.029034,19.52672,8.5625,32.794098,17.861195,22.144028,22.139435,4.197919,20.848225,18.289585,31.480158
29/06/1999,1.097032,20.170326,9.03125,33.69379,18.23591,22.426941,22.710888,4.435536,21.658873,18.979549,31.480158
30/06/1999,1.119698,20.779457,9.03125,34.728458,18.31398,23.867207,22.747749,3.881088,22.448734,19.726061,32.956535
01/07/1999,1.095521,20.503626,8.6875,34.368576,18.610622,23.095623,23.134869,4.118706,22.885239,20.291601,32.97665
02/07/1999,1.119698,20.721987,8.59375,35.088345,18.595013,23.095623,23.448246,4.079109,24.277889,20.970253,32.640884
06/07/1999,1.145386,21.148966,8.5625,35.403244,18.76675,22.941322,23.614157,3.999897,25.69132,20.596996,33.024616
07/07/1999,1.205829,21.891451,8.4375,34.548519,18.719913,23.481224,23.724766,3.841492,26.273333,20.495197,32.473007
08/07/1999,1.317647,21.71743,8.6875,33.828743,18.797977,23.300398,23.485117,3.9603,25.774481,20.18981,32.808769
09/07/1999,1.344847,21.740635,8.5,34.503536,18.610622,23.326237,23.429813,4.079109,25.275625,20.088003,32.688858
12/07/1999,1.317647,21.415798,8.6875,34.143654,18.641842,23.067923,23.429813,3.801886,25.171688,20.291601,32.281136
13/07/1999,1.298004,21.4506,8.53125,34.233631,18.438877,22.75794,23.134869,3.643471,24.901461,20.223738,31.777502
14/07/1999,1.352402,21.497002,9,34.278599,18.470102,22.680441,23.134869,3.683077,24.797535,20.121944,31.369789
15/07/1999,1.287426,21.82184,8.84375,34.188644,18.657459,23.558722,23.282339,3.76228,25.337978,20.461271,31.513691
16/07/1999,1.282893,22.06546,8.78125,34.548519,18.860428,24.462839,23.392941,3.722684,25.171688,20.529131,31.393778
19/07/1999,1.316136,22.274282,8.65625,34.593513,18.485722,23.584562,23.245483,3.683077,24.34025,20.155872,31.513691
20/07/1999,1.27836,21.82184,8.375,33.7388,17.923645,24.023705,22.987408,3.643471,23.342529,19.409361,31.034025
21/07/1999,1.30707,21.705833,8.5,32.704136,17.314753,24.023705,23.042698,3.524662,23.591953,19.409361,31.201906
22/07/1999,1.266271,21.34618,8.15625,32.524204,17.330355,23.817051,23.061127,3.485065,22.864447,19.10397,31.969362
23/07/1999,1.288937,21.380997,8.0625,32.344257,17.143007,23.687881,23.337643,3.485065,23.197027,18.866434,31.297844
26/07/1999,1.231517,21.16057,8.1875,32.839073,17.439648,23.636213,23.005833,3.485065,22.365589,19.171827,31.801477
27/07/1999,1.298004,21.578215,8.28125,32.794098,17.548946,24.049536,22.876793,3.485065,23.820599,19.070026,32.137245
28/07/1999,1.314625,21.16057,8.40625,32.434216,17.486486,23.739552,23.282339,3.524662,24.839113,19.137897,31.825436
29/07/1999,1.302537,20.789335,8.75,31.669483,17.080553,23.326237,22.968967,3.524662,24.548113,18.459251,30.794191
30/07/1999,1.346358,20.232473,8.6875,30.409895,16.580938,23.610394,23.411379,4.039504,24.818325,18.391386,29.571068
02/08/1999,1.347869,20.023655,8.5,30.499865,16.377974,24.333683,22.968967,3.76228,24.090818,18.764641,30.026737
03/08/1999,1.33578,20.023655,8.3125,30.184961,16.143776,24.023705,23.245483,3.603874,23.675102,18.527113,30.242596
04/08/1999,1.301026,19.814833,8.15625,29.465212,15.800292,23.558722,23.558855,3.564268,23.591953,18.128487,30.098692
05/08/1999,1.323692,20.336891,8.0625,29.780107,15.737838,23.817051,24.240923,3.564268,22.386374,18.264538,30.170647
06/08/1999,1.308581,19.861231,8.6875,29.690128,15.019645,23.868708,23.706326,3.524662,21.887518,17.822382,29.067419
09/08/1999,1.316136,19.501602,9.625,28.925386,15.144545,23.842876,23.706326,3.564268,19.684217,18.264538,29.019455
10/08/1999,1.338802,19.466793,9.21875,30.859741,15.050875,23.093754,23.945978,3.485065,20.453295,17.856392,28.515816
11/08/1999,1.443066,19.687216,9.46875,31.219633,15.35531,22.938765,24.413761,3.524662,21.035297,17.958435,29.523087
12/08/1999,1.450621,19.501602,9.25,31.939386,15.144545,22.75794,24.376524,3.564268,21.783588,18.502626,29.043434
13/08/1999,1.452132,20.000458,9.46875,32.254272,15.659773,23.145418,24.302027,3.524662,22.989159,18.774731,30.362511
16/08/1999,1.46271,20.383286,9.375,33.109001,15.612936,22.732107,24.302027,3.485065,23.009954,18.978792,30.794191
17/08/1999,1.458176,20.684921,9.3125,33.783779,16.143776,23.197075,24.376524,3.485065,22.656591,19.352928,31.849457
18/08/1999,1.453643,20.731325,9.28125,33.37891,16.299911,22.602943,24.599995,3.405852,23.030741,18.91077,32.616901
19/08/1999,1.4204,20.603714,9.0625,33.15398,16.0501,21.931313,24.376524,3.445459,22.71895,19.182869,31.6336
20/08/1999,1.430977,20.940147,9.125,33.603817,16.299911,21.440506,24.599995,3.366256,24.153181,20.101196,32.137245
23/08/1999,1.468754,21.636225,9.59375,34.368576,16.627775,21.078856,24.67448,3.128639,23.488026,21.019527,32.880722
24/08/1999,1.459687,21.64782,9.375,34.233631,16.705843,21.078856,24.320656,3.128639,23.467247,21.257614,33.216484
25/08/1999,1.483865,22.146671,9.5,34.818424,16.518488,21.543837,24.506874,3.089032,24.839113,21.97187,32.808769
26/08/1999,1.501997,22.077066,9.4375,34.053684,15.956426,21.285522,23.92959,3.089032,24.527315,21.529699,32.233189
27/08/1999,1.565462,21.636225,9.84375,33.603817,15.925197,21.027199,23.631626,3.049426,24.111605,21.019527,31.897425
30/08/1999,1.500487,21.20697,10.125,32.749096,15.004033,20.717218,23.184692,3.00983,23.3841,21.155571,31.249887
31/08/1999,1.57755,20.847345,10.34375,31.894398,15.113329,19.864759,23.501278,3.485065,23.40489,20.54336,32.11327
01/09/1999,1.659148,21.102566,9.9375,32.389236,15.167206,20.562223,23.333673,3.405852,23.924528,21.019527,31.741503
02/09/1999,1.705991,20.963348,9.90625,32.884064,14.977026,19.761438,23.091585,3.247448,20.432514,20.679396,30.986059
03/09/1999,1.777011,21.607212,10.5,34.233631,15.801155,20.045588,23.55714,3.287045,19.621861,21.359648,32.616901
07/09/1999,1.84652,22.239477,11.625,33.288929,15.389083,20.01705,23.687492,3.207841,18.603342,21.155571,31.225891
08/09/1999,1.801189,22.436701,10.84375,33.918713,15.056265,19.367985,24.190294,3.287045,18.915134,20.985514,31.369789
09/09/1999,1.826876,22.227877,11.125,34.188644,14.691745,19.731449,24.208923,3.524662,19.788143,20.781441,29.738939
10/09/1999,1.872208,22.123466,10.84375,34.323586,15.040418,19.731449,23.966829,3.564268,19.746572,20.271259,29.714956
13/09/1999,1.813277,22.00746,10.625,34.548519,15.008717,20.198778,23.426775,3.49443,20.120718,20.271259,29.810888
14/09/1999,1.881274,21.671022,10.875,33.783779,14.32723,20.354565,23.594385,3.454718,18.208424,19.829102,29.690969
15/09/1999,1.822343,21.531811,10.53125,32.784035,14.073648,20.043003,23.01709,3.335589,18.125275,19.591017,29.714956
16/09/1999,1.857097,21.763834,10,32.648937,14.121191,20.120888,23.14744,3.216461,18.333126,19.727074,29.930801
17/09/1999,1.860119,22.274282,10.15625,33.594627,14.184589,20.769955,23.799223,3.256175,18.707279,19.829102,29.762913
20/09/1999,1.911496,22.645527,9.65625,33.2794,14.152894,20.692072,23.296421,3.137046,19.72579,19.897127,30.098692
21/09/1999,1.674258,22.135067,9.25,32.964184,13.788365,20.120888,22.868111,3.017918,20.037575,19.625027,29.139366
22/09/1999,1.699946,22.088665,9.46875,34.044964,13.566488,20.380516,22.458426,2.938491,19.871284,20.067183,29.307236
23/09/1999,1.530707,21.671022,8.625,33.639668,13.867612,20.172823,22.290827,2.700236,19.289284,19.38695,28.875561
24/09/1999,1.569995,21.903046,8.71875,33.504566,14.644204,20.354565,22.290827,2.620821,18.873566,18.91077,28.923512
27/09/1999,1.482353,22.274282,9.03125,33.36945,14.152894,21.081505,22.383938,2.89879,19.372419,19.080832,28.443869
28/09/1999,1.441555,22.166666,8.59375,33.819786,14.23214,21.990191,22.253584,3.17675,19.226927,18.978792,28.32394
29/09/1999,1.427955,21.803862,8.6875,32.8741,13.788365,20.769955,22.272209,2.938491,19.663433,18.570648,28.012165
